Unnamed: 0,Time Serie,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,EU_pct,UK_pct,INDIA_pct,SRLNK_pct,EU_cdf,UK_cdf,INDIA_cdf,SRLNK_cdf
1458,04/08/2005,1.2922,0.8076,1.4443,0.5619,2.2965,1.2119,8.1027,7.7729,43.43,1013.5,10.578,6.4488,1.652,6.0253,111.17,3.7465,6.3477,7.5354,100.55,1.2584,31.85,41.12,-0.37009622501850137,0.07123775601067805,0.16143911439114866,0.03979703512086985,-16.87726023746534,-7.005433159735168,0.06001097133273303,34.00691945681943
1459,05/08/2005,1.3036,0.8112,1.4503,0.5634,2.3005,1.2185,8.1037,7.7711,43.42,1016.0,10.596,6.455,1.6542,6.0529,112.09,3.7525,6.413,7.5716,100.4,1.2663,31.77,41.16,0.4457652303120341,0.26695141484249785,-0.023025558369782484,-0.1491795126802531,-16.431495007153305,-6.73848174489267,0.03698541296295055,33.857739944139176
1460,08/08/2005,1.3068,0.809,1.4426,0.5598,2.3095,1.2132,8.109,7.7709,43.44,1016.0,10.605,6.45,1.6532,6.0341,111.87,3.75,6.404,7.557,100.66,1.2607,31.81,41.15,-0.2712031558185335,-0.6389776357827559,0.04606172270842368,0.2589641434262768,-16.70269816297184,-7.377459380675426,0.08304713567137423,34.11670408756545
1461,09/08/2005,1.3156,0.8099,1.4461,0.5604,2.312,1.214,8.107,7.7713,43.46,1014.0,10.6375,6.4725,1.6538,6.0432,112.07,3.7485,6.4043,7.567,100.47,1.2618,31.96,41.14,0.11124845488255097,0.1071811361200492,0.04604051565377798,-0.18875422213391335,-16.591449708089286,-7.270278244555377,0.1290876513251522,33.927949865431536
1462,10/08/2005,1.3089,0.81,1.4407,0.558,2.2745,1.2113,8.1062,7.7693,43.54,1011.6,10.592,6.402,1.6462,6.0429,110.67,3.7468,6.3915,7.5637,100.64,1.2608,31.88,40.86,0.01234720335845374,-0.4282655246252598,0.18407731247123138,0.16920473773265332,-16.579102504730834,-7.698543769180636,0.3131649637963836,34.09715460316419
1463,11/08/2005,1.2925,0.8042,1.418,0.5534,2.3305,1.2025,8.1002,7.7687,43.5,1013.1,10.585,6.3435,1.6479,5.9996,109.92,3.7477,6.3369,7.4762,100.77,1.2487,31.9,40.82,-0.7160493827160552,-0.8243727598566397,-0.09186954524574853,0.12917329093800056,-17.295151887446888,-8.522916529037277,0.22129541855063506,34.22632789410219
1464,12/08/2005,1.2948,0.8046,1.413,0.551,2.3735,1.1946,8.098,7.7691,43.48,1014.1,10.635,6.35,1.651,6.002,109.55,3.7477,6.3568,7.4879,100.79,1.249,31.88,40.86,0.049738870927629186,-0.4336826888326595,-0.045977011494258146,0.019847176739129502,-17.245413016519258,-8.956599217869936,0.1753184070563769,34.24617507084132
1465,15/08/2005,1.3016,0.8089,1.4184,0.5529,2.342,1.1968,8.0971,7.7684,43.45,1015.0,10.5965,6.425,1.66,6.0346,109.4,3.755,6.4335,7.5165,100.85,1.2553,31.95,40.97,0.5344270444941568,0.34482758620688614,-0.06899724011038,0.05952971524951778,-16.7109859720251,-8.61177163166305,0.10632116694599691,34.305704786090836
1466,16/08/2005,1.3007,0.8102,1.4205,0.5526,2.345,1.198,8.1002,7.7714,43.45,1016.4,10.575,6.427,1.6562,6.0448,109.37,3.763,6.443,7.5485,100.86,1.2573,31.98,41.13,0.16071207813079802,-0.054259359739550206,0.0,0.009915716410513475,-16.5502738938943,-8.6660309914026,0.10632116694599691,34.315620502501346
1467,17/08/2005,1.3118,0.8137,1.4227,0.5532,2.351,1.207,8.0997,7.7713,43.46,1017.1,10.6075,6.4625,1.6575,6.0683,109.63,3.767,6.4427,7.5935,100.9,1.2598,32.05,41.25,0.43199210071587224,0.10857763300760048,0.023014959723810513,0.03965893317470215,-16.118281793178426,-8.557453358395,0.12933612666980743,34.355279435676046
1468,18/08/2005,1.3268,0.8212,1.438,0.5571,2.369,1.2178,8.1007,7.7692,43.5,1022.1,10.652,6.53,1.6654,6.1229,110.54,3.7685,6.5239,7.6548,100.87,1.2705,32.19,41.32,0.9217156200073795,0.7049891540130249,0.09203865623561569,-0.029732408325078286,-15.196566173171046,-7.852464204381975,0.22137478290542312,34.325547027350964
1469,19/08/2005,1.3324,0.8232,1.4428,0.5576,2.45,1.2152,8.1047,7.7711,43.51,1028.15,10.7575,6.5525,1.6712,6.1372,110.68,3.7673,6.5731,7.7121,100.7,1.2756,32.15,41.24,0.243546030199715,0.08975049362771603,0.02298850574711242,-0.16853375632002177,-14.953020142971331,-7.762713710754259,0.24436328865253554,34.15701327103094
1470,22/08/2005,1.3249,0.8173,1.4349,0.5549,2.3971,1.204,8.1056,7.771,43.58,1021.15,10.728,6.48,1.6672,6.0931,109.75,3.766,6.5194,7.6502,100.83,1.2692,32.1,41.0,-0.716715257531586,-0.4842180774748961,0.16088255573432075,0.12909632571995733,-15.669735400502917,-8.246931788229155,0.4052458443868563,34.2861095967509
1471,23/08/2005,1.3243,0.8188,1.4341,0.5557,2.402,1.1981,8.1012,7.7734,43.57,1028.0,10.7765,6.5,1.668,6.1057,109.83,3.7698,6.531,7.6475,100.71,1.2722,32.16,40.95,0.18353113911659946,0.1441701207424817,-0.022946305644788723,-0.11901219875037894,-15.486204261386318,-8.102761667486673,0.38229953874206757,34.16709739800052
1472,24/08/2005,1.3242,0.8171,1.4331,0.5566,2.4205,1.1956,8.1005,7.7733,43.69,1029.15,10.8815,6.486,1.6697,6.0926,110.35,3.7695,6.5045,7.6251,100.8,1.2684,32.23,41.1,-0.2076209086467884,0.1619578909483499,0.275418866192334,0.08936550491509543,-15.693825170033106,-7.940803776538323,0.6577184049344016,34.256462902915615
1473,25/08/2005,1.3158,0.8123,1.4343,0.5542,2.4186,1.1888,8.1002,7.7709,43.6,1026.4,10.806,6.4625,1.6708,6.0569,109.9,3.7695,6.44,7.5806,100.7,1.2556,32.25,41.06,-0.5874433973809823,-0.43118936399567653,-0.20599679560538986,-0.09920634920634885,-16.281268567414088,-8.371993140534,0.45172160932901173,34.15725655370927
1474,26/08/2005,1.3186,0.8114,1.4343,0.5535,2.42,1.1949,8.0965,7.7688,43.6,1028.7,10.8575,6.455,1.6732,6.0512,109.85,3.7695,6.4397,7.5757,100.8,1.2541,32.2,41.0,-0.11079650375477312,-0.12630819198845566,0.0,0.09930486593843213,-16.39206507116886,-8.498301332522455,0.45172160932901173,34.256561419647696
1475,29/08/2005,1.3294,0.8165,1.4418,0.5554,2.4106,1.1965,8.0954,7.7691,43.86,1030.0,10.895,6.4575,1.6806,6.0906,110.53,3.7683,6.4646,7.6241,100.94,1.2642,32.44,41.26,0.6285432585654505,0.34327009936765407,0.596330275229362,0.1388888888888884,-15.763521812603411,-8.155031233154801,1.0480518845583737,34.39545030853658
1476,30/08/2005,1.3389,0.8194,1.4537,0.5605,2.3884,1.1919,8.0973,7.771,43.97,1039.2,10.837,6.5285,1.686,6.1109,111.49,3.7698,6.4824,7.6512,101.22,1.2703,32.72,41.36,0.3551745254133598,0.9182571119913607,0.2507979936160476,0.277392510402219,-15.40834728719005,-7.236774121163441,1.2988498781744213,34.672842818938804
1477,31/08/2005,1.3308,0.811,1.4426,0.5552,2.354,1.1893,8.0998,7.7718,44.0,1039.0,10.794,6.4,1.683,6.0483,110.84,3.7698,6.3725,7.5599,101.2,1.2546,32.71,41.25,-1.025140346595066,-0.9455842997323716,0.0682283375028403,-0.019758940920766577,-16.433487633785116,-8.182358420895813,1.3670782156772616,34.65308387801804
1478,01/09/2005,1.3142,0.8034,1.4239,0.5471,2.3645,1.1855,8.0949,7.7693,43.94,1030.75,10.728,6.3125,1.6771,5.9918,110.16,3.7713,6.289,7.4869,101.22,1.24,32.71,41.05,-0.9371146732429114,-1.4589337175792472,-0.13636363636364557,0.019762845849791155,-17.37060230702803,-9.64129213847506,1.230714579313616,34.67284672386783
1479,02/09/2005,1.3074,0.7976,1.4176,0.5434,2.3405,1.188,8.0935,7.767,43.87,1024.75,10.68,6.255,1.6747,5.9462,109.66,3.764,6.2125,7.3936,101.35,1.2287,32.52,41.09,-0.72193178989296,-0.6762931822336005,-0.1593081474738245,0.12843311598498275,-18.09253409692099,-10.31758532070866,1.0714064318397916,34.80127983985281
1481,06/09/2005,1.3041,0.8011,1.414,0.5429,2.3281,1.1867,8.0913,7.7673,43.82,1024.4,10.6906,6.325,1.6758,5.9727,109.67,3.7645,6.2652,7.448,101.3,1.2366,32.54,41.12,0.4388164493480451,-0.09201324990797399,-0.11397310234784186,-0.049333991119882015,-17.653717647572943,-10.409598570616634,0.9574333294919497,34.75194584873293
1482,07/09/2005,1.3014,0.8039,1.417,0.5437,2.3285,1.1855,8.0925,7.7671,43.79,1026.4,10.718,6.345,1.6781,5.9943,110.06,3.7645,6.2615,7.4859,101.28,1.2399,32.6,41.02,0.3495194108101174,0.14735678762201054,-0.0684618895481548,-0.019743336623889718,-17.304198236762826,-10.262241782994623,0.8889714399437949,34.73220251210904
1483,08/09/2005,1.2967,0.8065,1.4178,0.5438,2.3153,1.1822,8.0945,7.7659,43.78,1026.8,10.711,6.3275,1.6778,6.0112,110.49,3.769,6.2889,7.5163,101.42,1.2442,32.74,40.96,0.32342331135712943,0.018392495861685454,-0.02283626398720262,0.13823064770932536,-16.980774925405697,-10.243849287132939,0.8661351759565923,34.87043315981837
1484,09/09/2005,1.2935,0.8043,1.4144,0.5435,2.3209,1.1749,8.0956,7.7645,43.76,1024.3,10.705,6.295,1.6738,5.9941,109.69,3.7695,6.2674,7.4954,101.51,1.2413,32.7,40.95,-0.272783632982021,-0.05516734093415909,-0.04568296025583285,0.08873989351212419,-17.253558558387716,-10.299016628067097,0.8204522157007594,34.959173053330495
1485,12/09/2005,1.2955,0.8138,1.4174,0.5484,2.3193,1.1854,8.0924,7.7615,43.75,1026.0,10.6985,6.391,1.6771,6.0673,109.91,3.7693,6.3563,7.5615,101.41,1.257,32.68,40.88,1.181151311699602,0.9015639374424955,-0.022851919561239775,-0.0985124618264277,-16.072407246688115,-9.3974526906246,0.7976002961395197,34.860660591504065
1486,13/09/2005,1.3026,0.8155,1.4245,0.549,2.3288,1.18,8.094,7.7609,43.82,1025.65,10.76,6.385,1.6827,6.0795,110.85,3.7695,6.3726,7.6085,101.3,1.2625,32.74,40.93,0.20889653477513814,0.1094091903719896,0.16000000000000458,-0.10847056503303643,-15.863510711912976,-9.288043500252611,0.9576002961395242,34.75219002647103
1487,14/09/2005,1.297,0.8142,1.4134,0.5481,2.3345,1.1823,8.0912,7.7596,43.83,1025.41,10.837,6.3575,1.6787,6.0698,110.27,3.7695,6.353,7.5869,101.22,1.2579,32.77,40.9,-0.15941140404659437,-0.16393442622950616,0.02282062984937383,-0.07897334649555887,-16.02292211595957,-9.451977926482117,0.9804209259888981,34.67321667997547
1488,15/09/2005,1.3051,0.8186,1.4176,0.5534,2.301,1.1863,8.089,7.7591,43.82,1025.05,10.7955,6.4,1.679,6.1024,110.48,3.769,6.3754,7.6399,101.25,1.2673,32.83,40.96,0.5404077622205739,0.9669768290457847,-0.022815423226096865,0.029638411381149865,-15.482514353738996,-8.485001097436331,0.9576055027628012,34.70285509135662
1489,16/09/2005,1.3045,0.8187,1.4209,0.5545,2.292,1.1826,8.0871,7.7607,43.81,1029.8,10.8155,6.3865,1.682,6.1056,111.38,3.7695,6.3772,7.6509,101.35,1.271,32.93,41.04,0.012215978499874325,0.19877123238163374,-0.02282062984937383,0.09876543209876854,-15.470298375239121,-8.286229865054697,0.9347848729134274,34.801620523455384
1490,19/09/2005,1.3036,0.8228,1.4265,0.5543,2.2875,1.1691,8.0908,7.7612,43.82,1027.3,10.8575,6.42,1.6828,6.1356,111.3,3.7695,6.4105,7.683,101.33,1.2761,33.1,41.11,0.5007939416147522,-0.036068530207389315,0.02282583884958278,-0.019733596447946145,-14.969504433624369,-8.322298395262086,0.9576107117630102,34.781886927007434
1491,20/09/2005,1.2999,0.8212,1.4259,0.5541,2.2963,1.1704,8.089,7.7617,43.82,1030.25,10.8275,6.3825,1.6815,6.1257,111.54,3.7698,6.3961,7.6667,101.41,1.2757,33.04,41.04,-0.1944579484686404,-0.036081544290089695,0.0,0.07894996545938504,-15.16396238209301,-8.358379939552176,0.9576107117630102,34.86083689246682
1492,21/09/2005,1.2977,0.8191,1.4308,0.5526,2.2823,1.1682,8.0911,7.7617,43.85,1027.7,10.78,6.38,1.6794,6.1107,111.33,3.7695,6.3881,7.6468,101.4,1.271,33.07,41.0,-0.25572333170968964,-0.2707092582566406,0.0684618895481437,-0.009860960457541701,-15.4196857138027,-8.629089197808817,1.0260726013111539,34.85097593200928
1493,22/09/2005,1.3101,0.8228,1.4405,0.5581,2.287,1.1668,8.0881,7.7604,43.8,1027.7,10.847,6.34,1.681,6.1398,111.63,3.7695,6.4087,7.6949,101.38,1.2787,33.14,41.04,0.4517152972774996,0.9952949692363378,-0.11402508551882073,-0.019723865877718794,-14.967970416525201,-7.633794228572479,0.9120475157923331,34.831252066131555
1494,23/09/2005,1.3203,0.828,1.4567,0.5622,2.2725,1.1713,8.091,7.7591,43.8,1035.25,10.8402,6.385,1.6846,6.177,112.17,3.7695,6.4547,7.7628,101.32,1.2887,33.17,41.07,0.6319883325230924,0.7346353700053765,0.0,-0.05918327086210651,-14.335982084002108,-6.899158858567103,0.9120475157923331,34.77206879526945
1495,26/09/2005,1.3215,0.8308,1.4601,0.5635,2.2628,1.177,8.0929,7.7575,43.86,1033.2,10.882,6.387,1.6893,6.1995,112.41,3.7697,6.4978,7.7876,101.45,1.2935,33.27,41.22,0.33816425120773985,0.23123443614372352,0.136986301369868,0.1283063560995057,-13.997817832794368,-6.667924422423379,1.0490338171622011,34.900375151368955
1496,27/09/2005,1.3268,0.8326,1.4734,0.5657,2.2555,1.1777,8.092,7.7575,43.96,1035.0,10.888,6.447,1.6935,6.2112,113.32,3.7698,6.5164,7.8136,101.38,1.2967,33.24,41.25,0.21665864227251586,0.3904170363797643,0.22799817601459882,-0.06899950714638337,-13.781159190521851,-6.277507386043615,1.2770319931768,34.831375644222575
1497,28/09/2005,1.3207,0.8322,1.4599,0.5669,2.2417,1.1782,8.0939,7.7595,43.98,1039.2,10.841,6.43,1.693,6.2109,113.27,3.7698,6.505,7.8074,101.24,1.2961,33.24,41.15,-0.04804227720393017,0.21212656885274406,0.04549590536850889,-0.13809429867823741,-13.829201467725781,-6.065380817190871,1.3225278985453088,34.693281345544335
1498,29/09/2005,1.317,0.8319,1.4451,0.5675,2.2215,1.1725,8.093,7.7593,43.95,1039.4,10.8091,6.3875,1.6908,6.2086,113.14,3.7705,6.5133,7.7639,101.15,1.2964,33.21,41.04,-0.036049026676288065,0.10583877227023919,-0.06821282401090478,-0.08889766890556317,-13.86525049440207,-5.9595420449206316,1.254315074534404,34.604383676638776
1499,30/09/2005,1.3084,0.8293,1.4413,0.5651,2.2125,1.1607,8.092,7.7567,43.94,1042.4,10.791,6.35,1.6899,6.1888,113.29,3.7692,6.5331,7.729,101.31,1.289,33.18,41.03,-0.31253756461112614,-0.422907488986779,-0.022753128555186297,0.15818091942658707,-14.177788059013196,-6.38244953390741,1.2315619459792178,34.76256459606536
1500,03/10/2005,1.311,0.8393,1.4468,0.5695,2.235,1.1657,8.092,7.7574,44.0,1043.4,10.763,6.44,1.6952,6.2632,114.17,3.7697,6.6041,7.8087,101.33,1.3022,33.19,41.17,1.2058362474375972,0.7786232525216708,0.1365498406918686,0.019741387819549594,-12.971951811575599,-5.603826281385739,1.3681117866710863,34.78230598388491
1501,04/10/2005,1.3106,0.8391,1.4393,0.5686,2.244,1.172,8.092,7.7563,44.1,1042.75,10.687,6.457,1.6942,6.2622,114.33,3.7707,6.6155,7.8054,101.4,1.3018,33.29,41.07,-0.02382938162756032,-0.1580333625987751,0.2272727272727204,0.06908121977697856,-12.99578119320316,-5.761859643984515,1.5953845139438068,34.851387203661886
1502,05/10/2005,1.3215,0.8344,1.4376,0.5664,2.263,1.1793,8.092,7.7556,44.21,1039.7,10.711,6.5335,1.6915,6.2265,113.72,3.7718,6.575,7.7641,101.25,1.2923,33.19,41.03,-0.5601239423191462,-0.38691523039042774,0.24943310657596918,-0.14792899408284654,-13.555905135522305,-6.148774874374943,1.844817620519776,34.70345820957904
1503,06/10/2005,1.3207,0.8242,1.4358,0.5641,2.2755,1.1815,8.092,7.7555,44.18,1039.2,10.7705,6.5265,1.6825,6.148,113.54,3.7718,6.508,7.687,101.33,1.2747,33.21,40.98,-1.2224352828379637,-0.4060734463276816,-0.06785795068988687,0.07901234567901927,-14.77834041836027,-6.554848320702624,1.776959669829889,34.78247055525806
1504,07/10/2005,1.3214,0.8254,1.4368,0.5682,2.253,1.1746,8.092,7.7545,44.3,1037.3,10.79,6.5555,1.6842,6.1579,113.82,3.7695,6.524,7.7048,101.38,1.2796,33.19,40.85,0.14559572919194963,0.7268214855522093,0.27161611588952805,0.0493437284121212,-14.63274468916832,-5.828026835150415,2.048575785719417,34.83181428367018
1506,11/10/2005,1.3273,0.8323,1.4422,0.5718,2.235,1.1754,8.0879,7.7579,44.78,1040.75,10.8045,6.53,1.6902,6.2111,114.21,3.7717,6.519,7.7675,101.4,1.288,33.22,40.94,0.8359583232372181,0.6335797254487741,1.083521444695279,0.019727756954046605,-13.796786365931101,-5.194447109701641,3.132097230414696,34.851542040624224
1507,12/10/2005,1.3252,0.8306,1.4347,0.5704,2.2315,1.1706,8.0895,7.7581,44.74,1042.25,10.8825,6.5615,1.691,6.1971,114.36,3.772,6.4837,7.759,101.45,1.285,33.33,40.92,-0.20425327405984017,-0.24484085344524953,-0.08932559178204125,0.04930966469427478,-14.001039639990942,-5.4392879631468904,3.042771638632655,34.9008517053185
1508,13/10/2005,1.339,0.8377,1.452,0.572,2.2625,1.1836,8.0885,7.7583,44.88,1049.0,10.938,6.635,1.6945,6.2502,114.97,3.772,6.5573,7.8836,101.42,1.2984,33.43,40.94,0.8548037563207211,0.28050490883588797,0.3129190880643673,-0.029571217348445256,-13.146235883670222,-5.1587830543110025,3.355690726697022,34.871280487970054
1509,14/10/2005,1.327,0.8283,1.4341,0.5657,2.2475,1.1854,8.0896,7.7565,44.76,1042.2,10.9155,6.553,1.6881,6.1806,114.03,3.7825,6.452,7.8148,101.5,1.2842,33.41,40.8,-1.1221200907245987,-1.1013986013985955,-0.2673796791443972,0.07887990534412026,-14.26835597439482,-6.260181655709598,3.088311047552625,34.95016039331418
1510,17/10/2005,1.3328,0.8306,1.4351,0.5697,2.2295,1.1801,8.0877,7.7571,44.81,1048.0,10.8465,6.538,1.6918,6.1989,114.86,3.7737,6.4815,7.8574,101.5,1.291,33.45,40.85,0.27767717010744875,0.707088562842495,0.11170688114388039,0.0,-13.990678804287372,-5.553093092867103,3.2000179286965054,34.95016039331418
1511,18/10/2005,1.338,0.8376,1.4384,0.5719,2.2405,1.1802,8.091,7.7586,45.05,1053.0,10.834,6.57,1.6942,6.2501,115.71,3.7738,6.534,7.9127,101.44,1.302,33.54,40.83,0.8427642667950819,0.3861681586800003,0.5355947333184341,-0.0591133004926081,-13.14791453749229,-5.166924934187103,3.7356126620149395,34.89104709282157
1512,19/10/2005,1.3362,0.8342,1.4294,0.5673,2.2513,1.1776,8.0924,7.7587,45.1,1052.8,10.88,6.5855,1.6946,6.2247,115.47,3.774,6.5106,7.8818,101.5,1.2944,33.64,40.94,-0.40592168099330417,-0.8043364224514682,0.11098779134295356,0.05914826498423231,-13.553836218485595,-5.971261356638571,3.846600453357893,34.950195357805804
1513,20/10/2005,1.3266,0.8346,1.4241,0.5646,2.236,1.1763,8.0905,7.7587,45.11,1053.8,10.848,6.605,1.6937,6.227,115.48,3.774,6.4938,7.9157,101.53,1.2915,33.68,40.92,0.047950131862850576,-0.4759386567953494,0.022172949002219333,0.0295566502463096,-13.505886086622745,-6.447200013433921,3.8687734023601124,34.97975200805212
1514,21/10/2005,1.3382,0.8363,1.4306,0.5652,2.276,1.1842,8.0905,7.7543,45.01,1059.8,10.919,6.645,1.6959,6.2376,115.93,3.7742,6.5222,7.9695,101.6,1.2916,33.63,40.93,0.20369039060628147,0.10626992561106885,-0.22168033695411093,0.06894513936765989,-13.302195696016463,-6.340930087822852,3.6470930654060014,35.04869714741977
1515,24/10/2005,1.3319,0.8335,1.4219,0.5646,2.263,1.1887,8.0916,7.7549,45.11,1055.9,10.8605,6.614,1.6935,6.2177,115.18,3.7747,6.525,7.9511,101.43,1.2857,33.77,40.88,-0.33480808322372546,-0.10615711252655036,0.22217285047767543,-0.16732283464565567,-13.637003779240189,-6.447087200349403,3.869265915883677,34.88137431277412
1516,25/10/2005,1.3231,0.8265,1.4178,0.5601,2.2582,1.1768,8.0901,7.7546,44.96,1047.4,10.844,6.6035,1.6887,6.1641,114.78,3.7747,6.4572,7.8476,101.67,1.2762,33.74,40.81,-0.8398320335932796,-0.7970244420828831,-0.3325205054311664,0.236616385684707,-14.476835812833468,-7.244111642432285,3.5367454104525105,35.117990698458826
1517,26/10/2005,1.3257,0.8277,1.4241,0.5629,2.2686,1.1703,8.0867,7.7535,45.01,1045.0,10.8885,6.68,1.6927,6.174,115.81,3.7747,6.4562,7.865,101.68,1.281,33.66,40.82,0.14519056261341756,0.49991073022672694,0.11120996441280617,0.009835743090391702,-14.331645250220049,-6.744200912205558,3.6479553748653166,35.12782644154922
1518,27/10/2005,1.3193,0.8232,1.4116,0.5607,2.2868,1.1695,8.0862,7.7535,44.94,1039.4,10.906,6.695,1.6865,6.1423,115.14,3.775,6.4307,7.8422,101.7,1.2731,33.63,40.73,-0.5436752446538518,-0.3908331852904512,-0.15552099533436836,0.019669551534229335,-14.8753204948739,-7.13503409749601,3.4924343795309483,35.147495993083446
1519,28/10/2005,1.3332,0.8272,1.4213,0.5624,2.2665,1.1769,8.084,7.7529,45.01,1042.4,10.83,6.72,1.6924,6.1723,115.52,3.7746,6.4602,7.8794,101.4,1.2767,33.6,40.72,0.4859086491739495,0.3031924380239026,0.15576323987538387,-0.2949852507374562,-14.38941184569995,-6.831841659472107,3.648197619406332,34.85251074234599
1520,31/10/2005,1.3369,0.8337,1.428,0.5653,2.2478,1.1796,8.0845,7.7519,45.09,1043.5,10.789,6.7077,1.6955,6.2219,116.36,3.7748,6.4951,7.9489,101.78,1.29,33.55,40.77,0.7857833655706026,0.5156472261735434,0.1777382803821448,0.37475345167652385,-13.603628480129348,-6.316194433298564,3.825935899788477,35.22726419402252
1521,01/11/2005,1.3421,0.8335,1.4325,0.5672,2.2515,1.1765,8.086,7.7514,45.02,1042.4,10.77,6.686,1.6951,6.2201,116.63,3.7748,6.4862,7.9958,101.85,1.2903,33.58,40.81,-0.023989444644356706,0.33610472315583895,-0.15524506542470284,0.06877579092159358,-13.627617924773705,-5.980089710142725,3.670690834363774,35.29603998494411
1522,02/11/2005,1.3488,0.8287,1.4453,0.5632,2.241,1.1806,8.0851,7.7526,45.18,1039.0,10.743,6.6425,1.6943,6.1857,116.76,3.7746,6.4591,7.9749,101.8,1.278,33.58,40.82,-0.5758848230353997,-0.7052186177715081,0.35539760106617635,-0.04909180166912108,-14.203502747809106,-6.685308327914233,4.02608843542995,35.24694818327499
1523,03/11/2005,1.3514,0.8354,1.4514,0.5643,2.22,1.1817,8.0841,7.7524,45.23,1045.0,10.722,6.622,1.6968,6.2363,117.21,3.7748,6.5165,8.0252,101.75,1.2893,33.58,40.83,0.8084952334982631,0.1953125,0.11066843736164955,-0.04911591355598599,-13.395007514310842,-6.489995827914233,4.1367568727916,35.197832269719
1524,04/11/2005,1.3665,0.8455,1.4654,0.5711,2.222,1.1815,8.0856,7.7523,45.43,1049.0,10.7465,6.6975,1.7,6.3102,118.2,3.7746,6.5811,8.1153,101.5,1.3055,33.61,40.99,1.2090016758439015,1.2050327839801644,0.44218439089100947,-0.24570024570024218,-12.18600583846694,-5.284963043934068,4.5789412636826095,34.95213202401876
1525,07/11/2005,1.3657,0.8478,1.4732,0.5734,2.1979,1.1898,8.0877,7.7521,45.78,1048.15,10.706,6.725,1.6996,6.3281,117.57,3.7777,6.6053,8.1391,101.83,1.3081,33.68,40.97,0.2720283855706551,0.40273157065311427,0.7704160246533087,0.3251231527093612,-11.913977452896285,-4.882231473280954,5.349357288335918,35.27725517672812
1526,08/11/2005,1.3591,0.8494,1.4635,0.5742,2.2025,1.1885,8.0867,7.7539,45.72,1046.65,10.7415,6.731,1.7012,6.339,117.1,3.7775,6.6098,8.1027,101.76,1.3102,33.71,41.13,0.1887237556027488,0.13951866062085205,-0.1310615989515096,-0.06874202101541105,-11.725253697293535,-4.742712812660102,5.218295689384409,35.20851315571271
1527,09/11/2005,1.3639,0.8512,1.4631,0.5742,2.1698,1.1857,8.0857,7.757,45.73,1046.4,10.71,6.745,1.702,6.3508,117.51,3.7773,6.5839,8.1609,101.83,1.3115,33.64,41.15,0.21191429244171722,0.0,0.021872265966749183,0.06878930817608708,-11.513339404851818,-4.742712812660102,5.240167955351158,35.277302463888795
1528,10/11/2005,1.3682,0.8518,1.4545,0.5727,2.1714,1.1876,8.0847,7.7553,45.69,1046.4,10.723,6.745,1.7024,6.3528,118.05,3.778,6.5839,8.1959,101.85,1.31,33.56,41.15,0.07048872180450694,-0.2612330198537238,-0.08746993221080412,0.019640577432977757,-11.442850683047311,-5.003945832513826,5.152698023140354,35.296943041321775
1530,14/11/2005,1.3761,0.8571,1.4708,0.5764,2.2025,1.196,8.0856,7.7559,45.62,1037.0,10.6865,6.76,1.7058,6.3891,118.88,3.778,6.6532,8.2037,101.74,1.3202,33.39,41.12,0.6222117868044164,0.6460625109132145,-0.1532063908951664,-0.10800196367206638,-10.820638896242894,-4.357883321600611,4.999491632245187,35.18894107764971
1531,15/11/2005,1.3654,0.8551,1.459,0.5758,2.204,1.1942,8.0845,7.7555,45.61,1034.9,10.65,6.7875,1.702,6.3759,118.93,3.78,6.6729,8.2296,101.82,1.3197,33.51,41.15,-0.2333450005833626,-0.104094378903552,-0.021920210434012155,0.0786318065657543,-11.053983896826256,-4.461977700504163,4.977571421811175,35.26757288421546
1532,16/11/2005,1.3686,0.8568,1.4603,0.5825,2.198,1.1918,8.0835,7.7555,45.73,1037.0,10.6445,6.7588,1.7026,6.3876,119.17,3.78,6.6814,8.2434,101.89,1.3255,33.62,41.13,0.19880715705766772,1.1635984716915626,0.263100197325139,0.0687487723433522,-10.855176739768588,-3.2983792288126006,5.240671619136314,35.336321656558816
1533,17/11/2005,1.3628,0.8543,1.4543,0.5817,2.184,1.1864,8.0845,7.7535,45.67,1034.4,10.6795,6.735,1.7002,6.3671,118.81,3.7793,6.7141,8.2101,101.65,1.322,33.63,41.14,-0.2917833800186842,-0.13733905579399464,-0.13120489831619508,-0.23554814015114278,-11.146960119787272,-3.4357182846065952,5.1094667208201185,35.10077351640767
1534,18/11/2005,1.3684,0.8517,1.4562,0.5832,2.2259,1.1907,8.0832,7.7527,45.7,1035.9,10.6655,6.695,1.6995,6.3524,119.21,3.7798,6.6973,8.1667,101.65,1.3188,33.63,41.16,-0.30434273674352363,0.2578648788035265,0.06568863586600138,0.0,-11.451302856530795,-3.1778534058030687,5.17515535668612,35.10077351640767
1535,21/11/2005,1.3576,0.8522,1.451,0.5826,2.213,1.182,8.0833,7.7534,45.7,1038.1,10.6415,6.6505,1.699,6.3581,119.03,3.7797,6.713,8.1421,101.88,1.319,33.61,41.21,0.058706117177398376,-0.10288065843622185,0.0,0.2262666010821368,-11.392596739353397,-3.2807340642392906,5.17515535668612,35.32704011748981
