Time Serie,Country,CDF
28/07/2010,UK,9.479337767
29/07/2010,UK,9.604220689
30/07/2010,UK,8.824675943
02/08/2010,UK,7.661885246
03/08/2010,UK,7.391614975
04/08/2010,UK,7.726383029
05/08/2010,UK,7.901152651
06/08/2010,UK,7.155712524
09/08/2010,UK,7.37942617
10/08/2010,UK,8.447665966
11/08/2010,UK,8.999803527
12/08/2010,UK,9.737174095
13/08/2010,UK,9.690452401
16/08/2010,UK,9.067205283
17/08/2010,UK,9.663003339
18/08/2010,UK,9.44479885
19/08/2010,UK,9.491659207
20/08/2010,UK,10.11617131
23/08/2010,UK,10.00755998
24/08/2010,UK,10.41141211
25/08/2010,UK,10.4732933
26/08/2010,UK,9.746638998
27/08/2010,UK,10.04254306
30/08/2010,UK,10.39968592
31/08/2010,UK,11.14237507
01/09/2010,UK,10.40516113
02/09/2010,UK,10.91575992
03/09/2010,UK,10.54630179
07/09/2010,UK,11.4424699
08/09/2010,UK,10.1560993
09/09/2010,UK,10.57496372
10/09/2010,UK,10.97663219
13/09/2010,UK,10.46886176
14/09/2010,UK,9.865706795
15/09/2010,UK,9.33668859
16/09/2010,UK,9.524393893
17/09/2010,UK,9.383878671
20/09/2010,UK,9.837287051
21/09/2010,UK,9.915108062
22/09/2010,UK,9.293024081
23/09/2010,UK,8.823540513
24/09/2010,UK,8.163163155
27/09/2010,UK,8.020713012
28/09/2010,UK,8.290169344
29/09/2010,UK,8.258553789
30/09/2010,UK,8.780375421
01/10/2010,UK,8.166878489
04/10/2010,UK,8.04025614
05/10/2010,UK,7.612363905
06/10/2010,UK,7.691943724
07/10/2010,UK,7.517007337
08/10/2010,UK,7.389557919
12/10/2010,UK,8.362599871
13/10/2010,UK,8.078239682
14/10/2010,UK,7.143512178
15/10/2010,UK,6.919619647
18/10/2010,UK,7.68897371
19/10/2010,UK,8.754664819
20/10/2010,UK,7.999235168
21/10/2010,UK,8.665267518
22/10/2010,UK,9.153610303
25/10/2010,UK,8.698993592
26/10/2010,UK,7.927340049
27/10/2010,UK,8.482807435
28/10/2010,UK,7.472706425
29/10/2010,UK,6.994390098
01/11/2010,UK,6.81816453
02/11/2010,UK,7.058896354
03/11/2010,UK,6.626619697
04/11/2010,UK,5.388478517
05/11/2010,UK,5.82807474
08/11/2010,UK,6.200906641
09/11/2010,UK,6.830751603
10/11/2010,UK,6.686312508
12/11/2010,UK,6.07557641
15/11/2010,UK,6.738577704
16/11/2010,UK,7.89520421
17/11/2010,UK,7.514070336
18/11/2010,UK,7.083654268
19/11/2010,UK,7.387848952
22/11/2010,UK,7.579389255
23/11/2010,UK,8.26442988
24/11/2010,UK,8.580885576
26/11/2010,UK,9.590349299
29/11/2010,UK,9.96511507
30/11/2010,UK,9.825102624
01/12/2010,UK,9.669315119
02/12/2010,UK,9.622505944
03/12/2010,UK,8.904429141
06/12/2010,UK,9.187448009
07/12/2010,UK,8.403503199
08/12/2010,UK,8.466714324
09/12/2010,UK,8.845741487
10/12/2010,UK,8.373746522
13/12/2010,UK,7.899513199
14/12/2010,UK,8.455421712
15/12/2010,UK,9.624273395
16/12/2010,UK,9.624273395
17/12/2010,UK,10.48297753
20/12/2010,UK,10.21981964
21/12/2010,UK,10.59231692
22/12/2010,UK,11.07167366
23/12/2010,UK,11.01011625
27/12/2010,UK,11.11790806
28/12/2010,UK,11.2563483
29/12/2010,UK,10.59582603
30/12/2010,UK,11.05971964
03/01/2011,UK,10.42865915
04/01/2011,UK,9.809080465
05/01/2011,UK,10.38576376
06/01/2011,UK,10.43225376
07/01/2011,UK,9.983059214
10/01/2011,UK,9.827465624
11/01/2011,UK,9.546960716
12/01/2011,UK,8.984372811
13/01/2011,UK,8.009989659
14/01/2011,UK,7.994119162
18/01/2011,UK,7.200468368
19/01/2011,UK,7.264468368
20/01/2011,UK,7.984007863
21/01/2011,UK,7.221982145
24/01/2011,UK,7.237979585
25/01/2011,UK,8.3576213
26/01/2011,UK,7.930541262
27/01/2011,UK,7.803456274
28/01/2011,UK,8.232913885
31/01/2011,UK,6.965888227
01/02/2011,UK,6.452574143
02/02/2011,UK,6.178469016
03/02/2011,UK,6.243141611
04/02/2011,UK,6.663241789
07/02/2011,UK,6.534520952
08/02/2011,UK,6.663407693
09/02/2011,UK,6.663407693
10/02/2011,UK,6.405966019
11/02/2011,UK,7.309337531
14/02/2011,UK,7.085516588
15/02/2011,UK,6.428570585
16/02/2011,UK,6.831796392
17/02/2011,UK,6.173161854
18/02/2011,UK,5.720380482
22/02/2011,UK,6.43513032
23/02/2011,UK,5.870614191
24/02/2011,UK,6.584320598
25/02/2011,UK,6.761482782
28/02/2011,UK,5.716466705
01/03/2011,UK,5.34278677
02/03/2011,UK,5.326478877
03/03/2011,UK,5.603758277
04/03/2011,UK,5.70135099
07/03/2011,UK,5.977594084
08/03/2011,UK,6.236871348
09/03/2011,UK,5.994427514
10/03/2011,UK,6.8531443
11/03/2011,UK,7.045915384
14/03/2011,UK,6.13201447
15/03/2011,UK,6.86016981
16/03/2011,UK,7.085069408
17/03/2011,UK,6.379828184
18/03/2011,UK,6.105413333
21/03/2011,UK,5.555073417
22/03/2011,UK,4.871479667
23/03/2011,UK,5.74004735
24/03/2011,UK,6.292443776
25/03/2011,UK,6.744859352
28/03/2011,UK,7.130897634
29/03/2011,UK,7.387266805
30/03/2011,UK,7.035660604
31/03/2011,UK,6.971506635
01/04/2011,UK,6.457945409
04/04/2011,UK,6.474077043
05/04/2011,UK,5.538593172
06/04/2011,UK,5.343217073
07/04/2011,UK,5.392156714
08/04/2011,UK,5.180188672
11/04/2011,UK,4.902410895
12/04/2011,UK,5.656138569
13/04/2011,UK,5.526036114
14/04/2011,UK,5.118936293
15/04/2011,UK,5.282441852
18/04/2011,UK,5.87010101
19/04/2011,UK,5.334560601
20/04/2011,UK,4.796136714
21/04/2011,UK,3.779076347
22/04/2011,UK,4.110531435
25/04/2011,UK,4.242675472
26/04/2011,UK,4.424133736
27/04/2011,UK,4.04540823
28/04/2011,UK,3.400780131
29/04/2011,UK,3.06805679
02/05/2011,UK,3.084748495
03/05/2011,UK,4.002639015
04/05/2011,UK,4.085324644
05/05/2011,UK,4.680169324
06/05/2011,UK,4.729446591
09/05/2011,UK,5.221976553
10/05/2011,UK,5.254650953
11/05/2011,UK,4.764695049
12/05/2011,UK,5.519659762
13/05/2011,UK,6.203810275
16/05/2011,UK,5.831702202
17/05/2011,UK,6.042809705
18/05/2011,UK,6.399315943
19/05/2011,UK,6.205548787
20/05/2011,UK,5.930512385
23/05/2011,UK,6.676781042
24/05/2011,UK,6.177586195
25/05/2011,UK,5.611151497
26/05/2011,UK,5.187974413
27/05/2011,UK,4.288987816
31/05/2011,UK,4.618857518
01/06/2011,UK,4.914764143
02/06/2011,UK,5.324533033
03/06/2011,UK,4.883788665
06/06/2011,UK,5.096938362
07/06/2011,UK,4.589739409
08/06/2011,UK,4.984411338
09/06/2011,UK,4.968031321
10/06/2011,UK,5.754400915
13/06/2011,UK,5.429303386
14/06/2011,UK,4.940066595
15/06/2011,UK,5.988903042
16/06/2011,UK,6.540314006
17/06/2011,UK,6.185475296
20/06/2011,UK,6.072170019
21/06/2011,UK,5.910121729
22/06/2011,UK,6.526904718
23/06/2011,UK,7.494802767
24/06/2011,UK,7.446871787
27/06/2011,UK,7.526795061
28/06/2011,UK,7.25527294
29/06/2011,UK,6.91895007
30/06/2011,UK,6.93501949
01/07/2011,UK,6.918952652
05/07/2011,UK,6.822536132
06/07/2011,UK,7.369423699
07/07/2011,UK,7.561392984
08/07/2011,UK,7.162223257
11/07/2011,UK,7.787423641
12/07/2011,UK,7.739630109
13/07/2011,UK,6.671730843
14/07/2011,UK,6.59117663
15/07/2011,UK,6.429938319
18/07/2011,UK,7.221281989
19/07/2011,UK,6.53228984
20/07/2011,UK,6.500021366
21/07/2011,UK,5.515515233
22/07/2011,UK,5.401415804
25/07/2011,UK,5.613556796
26/07/2011,UK,4.962197082
27/07/2011,UK,5.175276905
28/07/2011,UK,5.289768237
29/07/2011,UK,4.570931445
01/08/2011,UK,5.656993647
02/08/2011,UK,5.608157574
03/08/2011,UK,4.875258551
04/08/2011,UK,5.482313514
05/08/2011,UK,5.156155653
08/08/2011,UK,5.205239423
09/08/2011,UK,6.186433209
10/08/2011,UK,6.348376529
11/08/2011,UK,5.976509108
12/08/2011,UK,5.635710665
15/08/2011,UK,5.000634945
16/08/2011,UK,4.787590042
17/08/2011,UK,3.769360447
18/08/2011,UK,4.399856548
19/08/2011,UK,4.053607579
22/08/2011,UK,4.616148942
23/08/2011,UK,4.270640551
24/08/2011,UK,5.096131718
25/08/2011,UK,5.620120584
26/08/2011,UK,5.424649008
29/08/2011,UK,4.951334172
30/08/2011,UK,5.68928104
31/08/2011,UK,5.754395805
01/09/2011,UK,6.307511146
02/09/2011,UK,6.242796698
06/09/2011,UK,7.716003757
07/09/2011,UK,7.747911861
08/09/2011,UK,7.301340889
09/09/2011,UK,8.246550757
12/09/2011,UK,8.611572182
13/09/2011,UK,8.659010512
14/09/2011,UK,8.864479139
15/09/2011,UK,8.64365895
16/09/2011,UK,8.675274505
19/09/2011,UK,9.497019132
20/09/2011,UK,9.21488747
21/09/2011,UK,9.843620573
22/09/2011,UK,11.54621351
23/09/2011,UK,10.79364094
26/09/2011,UK,10.29843822
27/09/2011,UK,9.474176944
28/09/2011,UK,9.693715912
29/09/2011,UK,9.459010858
30/09/2011,UK,9.835422402
03/10/2011,UK,10.8041724
04/10/2011,UK,11.26842496
05/10/2011,UK,11.05277492
06/10/2011,UK,11.29976474
07/10/2011,UK,9.836875916
11/10/2011,UK,10.0556601
12/10/2011,UK,9.010907255
13/10/2011,UK,9.200002748
14/10/2011,UK,8.696699823
17/10/2011,UK,8.886393152
18/10/2011,UK,9.675285547
19/10/2011,UK,8.767333136
20/10/2011,UK,9.225468997
21/10/2011,UK,7.857329352
24/10/2011,UK,7.586283434
25/10/2011,UK,7.538321803
26/10/2011,UK,8.098142661
27/10/2011,UK,7.016545715
28/10/2011,UK,6.711030358
31/10/2011,UK,6.630385197
01/11/2011,UK,7.857181
02/11/2011,UK,7.68177038
03/11/2011,UK,7.777617025
04/11/2011,UK,7.362679266
07/11/2011,UK,7.378704907
08/11/2011,UK,7.042220369
09/11/2011,UK,7.781770208
10/11/2011,UK,7.92540251
14/11/2011,UK,8.164446334
15/11/2011,UK,8.673190373
16/11/2011,UK,8.973728177
17/11/2011,UK,8.784483578
18/11/2011,UK,8.895085569
21/11/2011,UK,9.668444155
22/11/2011,UK,9.762414398
23/11/2011,UK,10.6386466
25/11/2011,UK,10.91784623
28/11/2011,UK,10.46927701
29/11/2011,UK,9.909923373
30/11/2011,UK,9.394298373
01/12/2011,UK,9.441416324
02/12/2011,UK,10.13215416
05/12/2011,UK,9.508518361
06/12/2011,UK,10.19882272
07/12/2011,UK,9.497669716
08/12/2011,UK,9.858567252
09/12/2011,UK,9.811662937
12/12/2011,UK,10.09322089
13/12/2011,UK,10.54556842
14/12/2011,UK,11.08904668
15/12/2011,UK,10.8110544
16/12/2011,UK,10.64069665
19/12/2011,UK,10.53210217
20/12/2011,UK,9.615810823
21/12/2011,UK,9.584462861
22/12/2011,UK,9.662857342
23/12/2011,UK,9.991856245
27/12/2011,UK,9.632705715
28/12/2011,UK,10.8864277
29/12/2011,UK,11.47457195
30/12/2011,UK,10.50519205
03/01/2012,UK,9.759387199
04/01/2012,UK,9.868967663
05/01/2012,UK,10.88538674
06/01/2012,UK,11.19498426
09/01/2012,UK,11.16412007
10/01/2012,UK,10.82450907
11/01/2012,UK,11.89328231
12/01/2012,UK,11.89328231
13/01/2012,UK,12.06186468
17/01/2012,UK,11.69466762
18/01/2012,UK,11.34147352
19/01/2012,UK,10.86374197
20/01/2012,UK,10.50759456
23/01/2012,UK,10.24341429
24/01/2012,UK,10.14992723
25/01/2012,UK,10.32148056
26/01/2012,UK,9.449613836
27/01/2012,UK,9.3867899
30/01/2012,UK,9.543948473
31/01/2012,UK,9.151668542
01/02/2012,UK,8.553054805
02/02/2012,UK,8.774924853
03/02/2012,UK,8.996303727
06/02/2012,UK,8.649191073
07/02/2012,UK,8.285036545
08/02/2012,UK,8.729975366
09/02/2012,UK,8.619233395
10/02/2012,UK,9.189394941
13/02/2012,UK,8.984670531
14/02/2012,UK,9.552762688
15/02/2012,UK,9.42723311
16/02/2012,UK,8.893061861
17/02/2012,UK,8.78249481
21/02/2012,UK,8.893184247
22/02/2012,UK,9.651358312
23/02/2012,UK,9.494593928
24/02/2012,UK,8.442623446
27/02/2012,UK,8.585435252
28/02/2012,UK,8.316064313
29/02/2012,UK,7.918860626
01/03/2012,UK,7.902909119
02/03/2012,UK,8.541071212
05/03/2012,UK,8.430101016
06/03/2012,UK,9.38233082
07/03/2012,UK,9.225122834
08/03/2012,UK,8.737010726
09/03/2012,UK,9.67055503
12/03/2012,UK,10.06246599
13/03/2012,UK,9.297319204
14/03/2012,UK,9.612032029
15/03/2012,UK,9.72183595
16/03/2012,UK,8.609332033
19/03/2012,UK,8.308270395
20/03/2012,UK,8.530775163
21/03/2012,UK,8.594206815
22/03/2012,UK,8.847772584
23/03/2012,UK,8.50000148
26/03/2012,UK,8.024113155
27/03/2012,UK,7.81690882
28/03/2012,UK,8.551615736
29/03/2012,UK,8.202796963
30/03/2012,UK,7.741380893
02/04/2012,UK,7.501611072
03/04/2012,UK,7.854118683
04/04/2012,UK,8.412956301
05/04/2012,UK,8.762273544
06/04/2012,UK,8.414172279
09/04/2012,UK,8.414172279
10/04/2012,UK,8.68409924
11/04/2012,UK,8.319887046
12/04/2012,UK,8.033809488
13/04/2012,UK,8.591667314
16/04/2012,UK,8.496565079
17/04/2012,UK,8.084063095
18/04/2012,UK,7.526471889
19/04/2012,UK,7.286164296
20/04/2012,UK,6.884686859
23/04/2012,UK,7.013677507
24/04/2012,UK,6.820440792
25/04/2012,UK,6.739769608
26/04/2012,UK,6.481413399
27/04/2012,UK,6.173820717
30/04/2012,UK,6.25501591
01/05/2012,UK,6.287467638
02/05/2012,UK,6.46589424
03/05/2012,UK,6.514469369
04/05/2012,UK,6.741043248
07/05/2012,UK,6.466539777
08/05/2012,UK,6.677032005
09/05/2012,UK,6.854766695
10/05/2012,UK,6.661218308
11/05/2012,UK,7.162187927
14/05/2012,UK,6.937071349
15/05/2012,UK,7.50113259
16/05/2012,UK,8.078055667
17/05/2012,UK,8.779139159
18/05/2012,UK,9.000658147
21/05/2012,UK,8.984870335
22/05/2012,UK,9.079612163
23/05/2012,UK,9.615974365
24/05/2012,UK,9.568900774
25/05/2012,UK,9.898571103
29/05/2012,UK,10.00810013
30/05/2012,UK,10.6332955
31/05/2012,UK,11.45653253
01/06/2012,UK,11.610592
04/06/2012,UK,11.610592
05/06/2012,UK,11.79517899
06/06/2012,UK,11.0121297
07/06/2012,UK,10.48597681
08/06/2012,UK,11.2949376
11/06/2012,UK,10.75481415
12/06/2012,UK,10.46001197
13/06/2012,UK,10.49113553
14/06/2012,UK,10.64670492
15/06/2012,UK,9.87006621
18/06/2012,UK,9.807448803
19/06/2012,UK,9.368852311
20/06/2012,UK,9.258720153
21/06/2012,UK,10.01474472
22/06/2012,UK,10.3430236
25/06/2012,UK,10.51441656
26/06/2012,UK,10.09444456
27/06/2012,UK,10.547428
28/06/2012,UK,10.84287195
29/06/2012,UK,9.680081248
02/07/2012,UK,9.727140072
03/07/2012,UK,9.586030006
05/07/2012,UK,10.68510364
06/07/2012,UK,11.01124124
09/07/2012,UK,10.84096261
10/07/2012,UK,10.84096261
11/07/2012,UK,10.67039352
12/07/2012,UK,11.36936836
13/07/2012,UK,10.56727057
16/07/2012,UK,10.02303172
17/07/2012,UK,10.16374467
18/07/2012,UK,10.00761664
19/07/2012,UK,9.491588498
20/07/2012,UK,10.05744829
23/07/2012,UK,10.82331262
24/07/2012,UK,10.76126826
25/07/2012,UK,11.0251205
26/07/2012,UK,9.724810906
27/07/2012,UK,9.442502249
30/07/2012,UK,9.662697279
31/07/2012,UK,9.709778258
01/08/2012,UK,10.29017041
02/08/2012,UK,10.91400073
03/08/2012,UK,9.95305839
06/08/2012,UK,10.10955291
07/08/2012,UK,9.906427912
08/08/2012,UK,9.890771109
09/08/2012,UK,10.12565993
10/08/2012,UK,9.766341072
13/08/2012,UK,9.687946591
14/08/2012,UK,9.687946591
15/08/2012,UK,9.719328986
16/08/2012,UK,9.389917221
17/08/2012,UK,9.657465222
20/08/2012,UK,9.59468073
21/08/2012,UK,9.076383259
22/08/2012,UK,8.9974442
23/08/2012,UK,8.476034814
24/08/2012,UK,8.904878525
27/08/2012,UK,8.99977019
28/08/2012,UK,8.825967062
29/08/2012,UK,8.762655887
30/08/2012,UK,9.04773666
31/08/2012,UK,8.605538302
04/09/2012,UK,8.446908861
05/09/2012,UK,8.335691829
06/09/2012,UK,8.240256804
07/09/2012,UK,7.651178632
10/09/2012,UK,7.683209381
11/09/2012,UK,7.298963464
12/09/2012,UK,7.057883425
13/09/2012,UK,6.977329212
14/09/2012,UK,6.235632985
17/09/2012,UK,6.121922784
18/09/2012,UK,6.186974012
19/09/2012,UK,6.398253063
20/09/2012,UK,6.527996819
21/09/2012,UK,6.187860764
24/09/2012,UK,6.512905458
25/09/2012,UK,6.318510512
26/09/2012,UK,6.854137845
27/09/2012,UK,6.402087474
28/09/2012,UK,6.937280468
01/10/2012,UK,6.872753931
02/10/2012,UK,6.598339081
03/10/2012,UK,7.278170741
04/10/2012,UK,6.731546947
05/10/2012,UK,6.537560526
09/10/2012,UK,7.849513879
10/10/2012,UK,7.721616197
11/10/2012,UK,7.593554728
12/10/2012,UK,7.305046954
15/10/2012,UK,7.337196126
16/10/2012,UK,7.144363087
17/10/2012,UK,6.741851415
18/10/2012,UK,6.88734123
19/10/2012,UK,7.759011933
22/10/2012,UK,7.598986328
23/10/2012,UK,8.208058295
24/10/2012,UK,7.682329444
25/10/2012,UK,7.041714453
26/10/2012,UK,7.170663518
29/10/2012,UK,7.621404021
30/10/2012,UK,7.268839918
31/10/2012,UK,7.091934161
01/11/2012,UK,6.898604049
02/11/2012,UK,7.560428101
05/11/2012,UK,7.929254272
06/11/2012,UK,7.881323292
07/11/2012,UK,7.945261911
08/11/2012,UK,7.91331303
09/11/2012,UK,8.344760776
13/11/2012,UK,8.503869766
14/11/2012,UK,8.742154119
15/11/2012,UK,8.631219095
16/11/2012,UK,8.631219095
19/11/2012,UK,8.36150626
20/11/2012,UK,8.250147685
21/11/2012,UK,8.186443274
23/11/2012,UK,7.596801839
26/11/2012,UK,7.709017293
27/11/2012,UK,7.612940432
28/11/2012,UK,7.805278947
29/11/2012,UK,7.629307103
30/11/2012,UK,7.613281462
03/12/2012,UK,7.148463382
04/12/2012,UK,7.180669501
05/12/2012,UK,7.148473751
06/12/2012,UK,7.373916585
07/12/2012,UK,7.598852318
10/12/2012,UK,7.37442141
11/12/2012,UK,7.149485678
12/12/2012,UK,6.972352022
13/12/2012,UK,6.988483657
14/12/2012,UK,6.923967527
17/12/2012,UK,6.536620852
18/12/2012,UK,6.212576782
19/12/2012,UK,6.082537771
20/12/2012,UK,6.131365896
21/12/2012,UK,6.749553629
24/12/2012,UK,7.089084753
26/12/2012,UK,7.056857876
27/12/2012,UK,7.137451042
28/12/2012,UK,6.81533798
31/12/2012,UK,6.169030014
02/01/2013,UK,6.217818435
03/01/2013,UK,6.868013494
04/01/2013,UK,7.578607809
07/01/2013,UK,7.305997161
08/01/2013,UK,7.547193495
09/01/2013,UK,7.659480951
10/01/2013,UK,7.034581095
11/01/2013,UK,7.002333433
14/01/2013,UK,7.324914078
15/01/2013,UK,7.244528226
16/01/2013,UK,7.743321468
17/01/2013,UK,7.87140344
18/01/2013,UK,8.590942935
22/01/2013,UK,8.670320614
23/01/2013,UK,8.765498279
24/01/2013,UK,9.145846932
25/01/2013,UK,9.082695685
28/01/2013,UK,9.793596159
29/01/2013,UK,9.385753022
30/01/2013,UK,9.117994319
31/01/2013,UK,8.723174357
01/02/2013,UK,9.436667302
04/02/2013,UK,9.468153448
05/02/2013,UK,10.01898757
06/02/2013,UK,10.00333567
07/02/2013,UK,9.643285572
08/02/2013,UK,8.99913789
11/02/2013,UK,9.91627894
12/02/2013,UK,10.01029336
13/02/2013,UK,10.71473919
14/02/2013,UK,10.99454644
15/02/2013,UK,10.88603613
19/02/2013,UK,11.44469534
20/02/2013,UK,12.30889288
21/02/2013,UK,12.55369092
22/02/2013,UK,12.59947846
25/02/2013,UK,13.54532133
26/02/2013,UK,13.46975839
27/02/2013,UK,13.40926232
28/02/2013,UK,13.01579985
01/03/2013,UK,14.07930638
04/03/2013,UK,13.74857878
05/03/2013,UK,13.64299809
06/03/2013,UK,14.06576723
07/03/2013,UK,14.08080256
08/03/2013,UK,14.80239005
11/03/2013,UK,14.98149453
12/03/2013,UK,15.13048142
13/03/2013,UK,14.80319787
14/03/2013,UK,14.04200384
15/03/2013,UK,13.48552918
18/03/2013,UK,13.56114927
19/03/2013,UK,13.53092409
20/03/2013,UK,13.42510398
21/03/2013,UK,13.12244055
22/03/2013,UK,12.72778359
25/03/2013,UK,13.09352575
26/03/2013,UK,13.27573042
27/03/2013,UK,13.56369647
28/03/2013,UK,13.09520622
29/03/2013,UK,13.03447133
01/04/2013,UK,12.77619117
02/04/2013,UK,13.56827038
03/04/2013,UK,13.38691931
04/04/2013,UK,13.00841818
05/04/2013,UK,12.11176164
08/04/2013,UK,12.617819
09/04/2013,UK,12.23637255
10/04/2013,UK,12.25168883
11/04/2013,UK,11.66975928
12/04/2013,UK,11.87000573
15/04/2013,UK,12.20820712
16/04/2013,UK,12.23884907
17/04/2013,UK,12.63707238
18/04/2013,UK,12.46926155
19/04/2013,UK,12.65263563
22/04/2013,UK,12.59162282
23/04/2013,UK,12.56109779
24/04/2013,UK,12.62216649
25/04/2013,UK,11.47782715
26/04/2013,UK,11.18457202
29/04/2013,UK,11.07621289
30/04/2013,UK,10.79727286
01/05/2013,UK,10.54863261
02/05/2013,UK,10.93810138
03/05/2013,UK,10.64325346
06/05/2013,UK,10.81445968
07/05/2013,UK,11.26505011
08/05/2013,UK,10.64633395
09/05/2013,UK,11.05100321
10/05/2013,UK,12.13610629
13/05/2013,UK,12.42747265
14/05/2013,UK,12.64153992
15/05/2013,UK,13.03824423
16/05/2013,UK,12.35435365
17/05/2013,UK,13.2112779
20/05/2013,UK,12.8774894
21/05/2013,UK,13.2276188
22/05/2013,UK,14.10747317
23/05/2013,UK,13.56611979
24/05/2013,UK,13.52076145
28/05/2013,UK,13.95942429
29/05/2013,UK,13.55279778
30/05/2013,UK,12.99329378
31/05/2013,UK,13.13015509
03/06/2013,UK,12.06713307
04/06/2013,UK,12.35876776
05/06/2013,UK,11.79249901
06/06/2013,UK,10.45341944
07/06/2013,UK,10.73423067
10/06/2013,UK,10.73423067
11/06/2013,UK,10.54754741
12/06/2013,UK,9.846175837
13/06/2013,UK,9.830479714
14/06/2013,UK,9.90897265
17/06/2013,UK,9.767796179
18/06/2013,UK,10.30188352
19/06/2013,UK,10.09875852
20/06/2013,UK,11.31998914
21/06/2013,UK,11.93870531
24/06/2013,UK,11.73885903
25/06/2013,UK,11.64643759
26/06/2013,UK,12.20147922
27/06/2013,UK,12.84545346
28/06/2013,UK,13.01303421
01/07/2013,UK,12.7696882
02/07/2013,UK,13.27281367
03/07/2013,UK,12.65084765
05/07/2013,UK,15.03216348
08/07/2013,UK,14.88306553
09/07/2013,UK,15.52514407
10/07/2013,UK,14.87232508
11/07/2013,UK,13.6029105
12/07/2013,UK,13.72392094
15/07/2013,UK,13.85989314
16/07/2013,UK,13.63358053
17/07/2013,UK,13.22529382
18/07/2013,UK,13.16455893
19/07/2013,UK,12.72396336
22/07/2013,UK,12.03725499
23/07/2013,UK,12.11408351
24/07/2013,UK,12.02196006
25/07/2013,UK,12.25248104
26/07/2013,UK,12.02249024
29/07/2013,UK,12.11469863
30/07/2013,UK,12.83633228
31/07/2013,UK,13.27840545
01/08/2013,UK,13.49088079
02/08/2013,UK,12.62763681
05/08/2013,UK,12.16934167
06/08/2013,UK,12.03122012
07/08/2013,UK,11.09376815
08/08/2013,UK,10.8300387
09/08/2013,UK,11.14112908
12/08/2013,UK,11.34271072
13/08/2013,UK,11.49746157
14/08/2013,UK,10.98757282
15/08/2013,UK,10.7080263
16/08/2013,UK,10.41212224
19/08/2013,UK,10.1309601
20/08/2013,UK,10.03697514
21/08/2013,UK,10.03697514
22/08/2013,UK,10.66413099
23/08/2013,UK,10.67971216
26/08/2013,UK,10.74202717
27/08/2013,UK,11.00670099
28/08/2013,UK,11.05328485
29/08/2013,UK,11.27057493
30/08/2013,UK,11.39447147
03/09/2013,UK,10.89949854
04/09/2013,UK,10.27770467
05/09/2013,UK,10.59054684
06/09/2013,UK,10.34105362
09/09/2013,UK,9.762657499
10/09/2013,UK,9.715487688
11/09/2013,UK,9.22783628
12/09/2013,UK,9.16460517
13/09/2013,UK,8.895702924
16/09/2013,UK,8.48333179
17/09/2013,UK,8.642592819
18/09/2013,UK,8.24507334
19/09/2013,UK,7.750181897
20/09/2013,UK,7.894574645
23/09/2013,UK,7.606205533
24/09/2013,UK,7.991809646
25/09/2013,UK,7.527661118
26/09/2013,UK,7.945734764
27/09/2013,UK,7.193132682
30/09/2013,UK,6.918850656
01/10/2013,UK,6.740885925
02/10/2013,UK,6.643641192
03/10/2013,UK,6.984329057
04/10/2013,UK,7.59871871
07/10/2013,UK,7.51837161
08/10/2013,UK,7.470124586
09/10/2013,UK,8.387260547
10/10/2013,UK,8.195934016
11/10/2013,UK,8.387627307
15/10/2013,UK,8.196300776
16/10/2013,UK,8.643585121
17/10/2013,UK,7.021447717
18/10/2013,UK,6.908288971
21/10/2013,UK,7.118679002
22/10/2013,UK,6.68263249
23/10/2013,UK,6.990823894
24/10/2013,UK,6.893799314
25/10/2013,UK,7.071850463
28/10/2013,UK,7.233427455
29/10/2013,UK,7.68511321
30/10/2013,UK,7.572699528
31/10/2013,UK,7.63700821
01/11/2013,UK,8.552817978
04/11/2013,UK,8.37768663
05/11/2013,UK,7.787574987
06/11/2013,UK,7.562964045
07/11/2013,UK,7.627283068
08/11/2013,UK,8.093296245
12/11/2013,UK,8.589137575
13/11/2013,UK,7.857003245
14/11/2013,UK,7.584436305
15/11/2013,UK,7.39151026
18/11/2013,UK,7.375402013
19/11/2013,UK,7.375402013
20/11/2013,UK,7.133739374
21/11/2013,UK,7.101439632
22/11/2013,UK,6.762182767
25/11/2013,UK,7.151224751
26/11/2013,UK,6.909015805
27/11/2013,UK,6.407235294
29/11/2013,UK,5.772779461
02/12/2013,UK,5.821895375
03/12/2013,UK,5.510980631
04/12/2013,UK,5.888524952
05/12/2013,UK,6.035704019
06/12/2013,UK,6.052033216
09/12/2013,UK,5.578563828
10/12/2013,UK,5.463734432
11/12/2013,UK,5.677234186
12/12/2013,UK,6.054159784
13/12/2013,UK,6.250078151
16/12/2013,UK,6.152310512
17/12/2013,UK,6.494832124
18/12/2013,UK,5.682088301
19/12/2013,UK,5.714864439
20/12/2013,UK,5.878691438
23/12/2013,UK,5.878691438
24/12/2013,UK,5.780556011
26/12/2013,UK,5.453116588
27/12/2013,UK,5.058898454
30/12/2013,UK,4.877500037
31/12/2013,UK,4.5636061
02/01/2014,UK,5.359098311
03/01/2014,UK,5.47419203
06/01/2014,UK,5.539884262
07/01/2014,UK,5.490647432
08/01/2014,UK,5.244342014
09/01/2014,UK,5.260802919
10/01/2014,UK,5.194970134
13/01/2014,UK,5.738448395
14/01/2014,UK,5.312567969
15/01/2014,UK,5.773170042
16/01/2014,UK,6.018789823
17/01/2014,UK,5.447081231
21/01/2014,UK,5.200654419
22/01/2014,UK,4.591300006
